"dept_name","gender","emp_no","from_date","to_date","calendar_year","salary","active"
"Marketing","F",110046,"1996-12-29","2002-12-28","1992",90722,0
"Marketing","F",110046,"1996-12-29","2002-12-28","1993",90722,0
"Marketing","F",110046,"1996-12-29","2002-12-28","1994",90722,0
"Marketing","F",110046,"1996-12-29","2002-12-28","1995",90722,0
"Marketing","F",110046,"1996-12-29","2002-12-28","1996",90722,1
"Marketing","F",110046,"1996-12-29","2002-12-28","1997",90722,1
"Marketing","F",110046,"1996-12-29","2002-12-28","1998",90722,1
"Marketing","F",110046,"1996-12-29","2002-12-28","1999",90722,1
"Marketing","F",110046,"1996-12-29","2002-12-28","2000",90722,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1990",82950,0
"Marketing","F",110047,"1993-01-06","1999-01-05","1990",78950,0
"Marketing","F",110047,"1993-01-06","1999-01-05","1990",80950,0
"Marketing","F",110047,"1993-01-06","1999-01-05","1991",80950,0
"Marketing","F",110047,"1993-01-06","1999-01-05","1991",82950,0
"Marketing","F",110047,"1993-01-06","1999-01-05","1991",78950,0
"Marketing","F",110047,"1993-01-06","1999-01-05","1992",80950,0
"Marketing","F",110047,"1993-01-06","1999-01-05","1992",78950,0
"Marketing","F",110047,"1993-01-06","1999-01-05","1992",82950,0
"Marketing","F",110047,"1993-01-06","1999-01-05","1993",78950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1993",82950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1993",80950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1994",82950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1994",78950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1994",80950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1995",82950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1995",80950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1995",78950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1996",82950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1996",78950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1996",80950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1997",80950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1997",82950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1997",78950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1998",78950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1998",82950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1998",80950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1999",78950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1999",82950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","1999",80950,1
"Marketing","F",110047,"1993-01-06","1999-01-05","2000",78950,0
"Marketing","F",110047,"1993-01-06","1999-01-05","2000",82950,0
"Marketing","F",110047,"1993-01-06","1999-01-05","2000",80950,0
"Marketing","M",110048,"1994-08-10","1999-08-09","1990",92165,0
"Marketing","M",110048,"1994-08-10","1999-08-09","1991",92165,0
"Marketing","M",110048,"1994-08-10","1999-08-09","1992",92165,0
"Marketing","M",110048,"1994-08-10","1999-08-09","1993",92165,0
"Marketing","M",110048,"1994-08-10","1999-08-09","1994",92165,1
"Marketing","M",110048,"1994-08-10","1999-08-09","1995",92165,1
"Marketing","M",110048,"1994-08-10","1999-08-09","1996",92165,1
"Marketing","M",110048,"1994-08-10","1999-08-09","1997",92165,1
"Marketing","M",110048,"1994-08-10","1999-08-09","1998",92165,1
"Marketing","M",110048,"1994-08-10","1999-08-09","1999",92165,1
"Marketing","M",110048,"1994-08-10","1999-08-09","2000",92165,0
"Marketing","M",110049,"1991-06-09","1999-06-07","1990",96165,0
"Marketing","M",110049,"1991-06-09","1999-06-07","1990",92165,0
"Marketing","M",110049,"1991-06-09","1999-06-07","1990",94165,0
"Marketing","M",110049,"1991-06-09","1999-06-07","1991",94165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1991",96165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1991",92165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1992",94165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1992",92165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1992",96165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1993",92165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1993",96165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1993",94165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1994",96165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1994",92165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1994",94165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1995",96165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1995",94165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1995",92165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1996",96165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1996",92165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1996",94165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1997",94165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1997",96165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1997",92165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1998",92165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1998",96165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1998",94165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1999",92165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1999",96165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","1999",94165,1
"Marketing","M",110049,"1991-06-09","1999-06-07","2000",92165,0
"Marketing","M",110049,"1991-06-09","1999-06-07","2000",96165,0
"Marketing","M",110049,"1991-06-09","1999-06-07","2000",94165,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1990",83000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1990",70500,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1990",84000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1991",70500,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1991",83000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1991",84000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1992",83000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1992",70500,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1992",84000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1993",70500,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1993",83000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1993",84000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1994",70500,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1994",84000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1994",83000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1995",83000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1995",84000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1995",70500,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1996",83000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1996",70500,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1996",84000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1997",70500,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1997",83000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1997",84000,0
"Marketing","F",110050,"1998-05-29","2000-05-27","1998",84000,1
"Marketing","F",110050,"1998-05-29","2000-05-27","1998",83000,1
"Marketing","F",110050,"1998-05-29","2000-05-27","1998",70500,1
"Marketing","F",110050,"1998-05-29","2000-05-27","1999",70500,1
"Marketing","F",110050,"1998-05-29","2000-05-27","1999",84000,1
"Marketing","F",110050,"1998-05-29","2000-05-27","1999",83000,1
"Marketing","F",110050,"1998-05-29","2000-05-27","2000",70500,1
"Marketing","F",110050,"1998-05-29","2000-05-27","2000",84000,1
"Marketing","F",110050,"1998-05-29","2000-05-27","2000",83000,1
"Marketing","M",110051,"1999-05-29","2000-05-27","1990",65478,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1990",68788,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1991",68788,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1991",65478,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1992",68788,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1992",65478,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1993",65478,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1993",68788,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1994",65478,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1994",68788,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1995",68788,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1995",65478,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1996",65478,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1996",68788,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1997",65478,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1997",68788,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1998",68788,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1998",65478,0
"Marketing","M",110051,"1999-05-29","2000-05-27","1999",65478,1
"Marketing","M",110051,"1999-05-29","2000-05-27","1999",68788,1
"Marketing","M",110051,"1999-05-29","2000-05-27","2000",65478,1
"Marketing","M",110051,"1999-05-29","2000-05-27","2000",68788,1
"Finance","M",110085,"1991-12-31","1998-12-29","1990",72727,0
"Finance","M",110085,"1991-12-31","1998-12-29","1990",70253,0
"Finance","M",110085,"1991-12-31","1998-12-29","1990",93298,0
"Finance","M",110085,"1991-12-31","1998-12-29","1990",93443,0
"Finance","M",110085,"1991-12-31","1998-12-29","1990",82066,0
"Finance","M",110085,"1991-12-31","1998-12-29","1990",82152,0
"Finance","M",110085,"1991-12-31","1998-12-29","1990",78173,0
"Finance","M",110085,"1991-12-31","1998-12-29","1990",86440,0
"Finance","M",110085,"1991-12-31","1998-12-29","1990",75335,0
"Finance","M",110085,"1991-12-31","1998-12-29","1990",86394,0
"Finance","M",110085,"1991-12-31","1998-12-29","1990",68195,0
"Finance","M",110085,"1991-12-31","1998-12-29","1990",67827,0
"Finance","M",110085,"1991-12-31","1998-12-29","1991",75335,1
"Finance","M",110085,"1991-12-31","1998-12-29","1991",72727,1
"Finance","M",110085,"1991-12-31","1998-12-29","1991",70253,1
"Finance","M",110085,"1991-12-31","1998-12-29","1991",78173,1
"Finance","M",110085,"1991-12-31","1998-12-29","1991",86394,1
"Finance","M",110085,"1991-12-31","1998-12-29","1991",93443,1
"Finance","M",110085,"1991-12-31","1998-12-29","1991",67827,1
"Finance","M",110085,"1991-12-31","1998-12-29","1991",82152,1
"Finance","M",110085,"1991-12-31","1998-12-29","1991",82066,1
"Finance","M",110085,"1991-12-31","1998-12-29","1991",93298,1
"Finance","M",110085,"1991-12-31","1998-12-29","1991",68195,1
"Finance","M",110085,"1991-12-31","1998-12-29","1991",86440,1
"Finance","M",110085,"1991-12-31","1998-12-29","1992",82066,1
"Finance","M",110085,"1991-12-31","1998-12-29","1992",82152,1
"Finance","M",110085,"1991-12-31","1998-12-29","1992",72727,1
"Finance","M",110085,"1991-12-31","1998-12-29","1992",67827,1
"Finance","M",110085,"1991-12-31","1998-12-29","1992",70253,1
"Finance","M",110085,"1991-12-31","1998-12-29","1992",68195,1
"Finance","M",110085,"1991-12-31","1998-12-29","1992",93443,1
"Finance","M",110085,"1991-12-31","1998-12-29","1992",93298,1
"Finance","M",110085,"1991-12-31","1998-12-29","1992",86394,1
"Finance","M",110085,"1991-12-31","1998-12-29","1992",75335,1
"Finance","M",110085,"1991-12-31","1998-12-29","1992",86440,1
"Finance","M",110085,"1991-12-31","1998-12-29","1992",78173,1
"Finance","M",110085,"1991-12-31","1998-12-29","1993",86440,1
"Finance","M",110085,"1991-12-31","1998-12-29","1993",78173,1
"Finance","M",110085,"1991-12-31","1998-12-29","1993",82066,1
"Finance","M",110085,"1991-12-31","1998-12-29","1993",67827,1
"Finance","M",110085,"1991-12-31","1998-12-29","1993",75335,1
"Finance","M",110085,"1991-12-31","1998-12-29","1993",86394,1
"Finance","M",110085,"1991-12-31","1998-12-29","1993",70253,1
"Finance","M",110085,"1991-12-31","1998-12-29","1993",82152,1
"Finance","M",110085,"1991-12-31","1998-12-29","1993",93298,1
"Finance","M",110085,"1991-12-31","1998-12-29","1993",72727,1
"Finance","M",110085,"1991-12-31","1998-12-29","1993",93443,1
"Finance","M",110085,"1991-12-31","1998-12-29","1993",68195,1
"Finance","M",110085,"1991-12-31","1998-12-29","1994",93298,1
"Finance","M",110085,"1991-12-31","1998-12-29","1994",86394,1
"Finance","M",110085,"1991-12-31","1998-12-29","1994",72727,1
"Finance","M",110085,"1991-12-31","1998-12-29","1994",68195,1
"Finance","M",110085,"1991-12-31","1998-12-29","1994",70253,1
"Finance","M",110085,"1991-12-31","1998-12-29","1994",75335,1
"Finance","M",110085,"1991-12-31","1998-12-29","1994",67827,1
"Finance","M",110085,"1991-12-31","1998-12-29","1994",86440,1
"Finance","M",110085,"1991-12-31","1998-12-29","1994",82066,1
"Finance","M",110085,"1991-12-31","1998-12-29","1994",78173,1
"Finance","M",110085,"1991-12-31","1998-12-29","1994",93443,1
"Finance","M",110085,"1991-12-31","1998-12-29","1994",82152,1
"Finance","M",110085,"1991-12-31","1998-12-29","1995",67827,1
"Finance","M",110085,"1991-12-31","1998-12-29","1995",70253,1
"Finance","M",110085,"1991-12-31","1998-12-29","1995",93298,1
"Finance","M",110085,"1991-12-31","1998-12-29","1995",86394,1
"Finance","M",110085,"1991-12-31","1998-12-29","1995",68195,1
"Finance","M",110085,"1991-12-31","1998-12-29","1995",78173,1
"Finance","M",110085,"1991-12-31","1998-12-29","1995",93443,1
"Finance","M",110085,"1991-12-31","1998-12-29","1995",75335,1
"Finance","M",110085,"1991-12-31","1998-12-29","1995",86440,1
"Finance","M",110085,"1991-12-31","1998-12-29","1995",82152,1
"Finance","M",110085,"1991-12-31","1998-12-29","1995",82066,1
"Finance","M",110085,"1991-12-31","1998-12-29","1995",72727,1
"Finance","M",110085,"1991-12-31","1998-12-29","1996",93298,1
"Finance","M",110085,"1991-12-31","1998-12-29","1996",72727,1
"Finance","M",110085,"1991-12-31","1998-12-29","1996",68195,1
"Finance","M",110085,"1991-12-31","1998-12-29","1996",70253,1
"Finance","M",110085,"1991-12-31","1998-12-29","1996",67827,1
"Finance","M",110085,"1991-12-31","1998-12-29","1996",75335,1
"Finance","M",110085,"1991-12-31","1998-12-29","1996",78173,1
"Finance","M",110085,"1991-12-31","1998-12-29","1996",82066,1
"Finance","M",110085,"1991-12-31","1998-12-29","1996",82152,1
"Finance","M",110085,"1991-12-31","1998-12-29","1996",86440,1
"Finance","M",110085,"1991-12-31","1998-12-29","1996",86394,1
"Finance","M",110085,"1991-12-31","1998-12-29","1996",93443,1
"Finance","M",110085,"1991-12-31","1998-12-29","1997",78173,1
"Finance","M",110085,"1991-12-31","1998-12-29","1997",67827,1
"Finance","M",110085,"1991-12-31","1998-12-29","1997",86394,1
"Finance","M",110085,"1991-12-31","1998-12-29","1997",82066,1
"Finance","M",110085,"1991-12-31","1998-12-29","1997",72727,1
"Finance","M",110085,"1991-12-31","1998-12-29","1997",86440,1
"Finance","M",110085,"1991-12-31","1998-12-29","1997",68195,1
"Finance","M",110085,"1991-12-31","1998-12-29","1997",93443,1
"Finance","M",110085,"1991-12-31","1998-12-29","1997",93298,1
"Finance","M",110085,"1991-12-31","1998-12-29","1997",70253,1
"Finance","M",110085,"1991-12-31","1998-12-29","1997",75335,1
"Finance","M",110085,"1991-12-31","1998-12-29","1997",82152,1
"Finance","M",110085,"1991-12-31","1998-12-29","1998",86440,1
"Finance","M",110085,"1991-12-31","1998-12-29","1998",82066,1
"Finance","M",110085,"1991-12-31","1998-12-29","1998",78173,1
"Finance","M",110085,"1991-12-31","1998-12-29","1998",86394,1
"Finance","M",110085,"1991-12-31","1998-12-29","1998",75335,1
"Finance","M",110085,"1991-12-31","1998-12-29","1998",93298,1
"Finance","M",110085,"1991-12-31","1998-12-29","1998",70253,1
"Finance","M",110085,"1991-12-31","1998-12-29","1998",72727,1
"Finance","M",110085,"1991-12-31","1998-12-29","1998",93443,1
"Finance","M",110085,"1991-12-31","1998-12-29","1998",67827,1
"Finance","M",110085,"1991-12-31","1998-12-29","1998",68195,1
"Finance","M",110085,"1991-12-31","1998-12-29","1998",82152,1
"Finance","M",110085,"1991-12-31","1998-12-29","1999",86440,0
"Finance","M",110085,"1991-12-31","1998-12-29","1999",93443,0
"Finance","M",110085,"1991-12-31","1998-12-29","1999",82066,0
"Finance","M",110085,"1991-12-31","1998-12-29","1999",86394,0
"Finance","M",110085,"1991-12-31","1998-12-29","1999",93298,0
"Finance","M",110085,"1991-12-31","1998-12-29","1999",72727,0
"Finance","M",110085,"1991-12-31","1998-12-29","1999",67827,0
"Finance","M",110085,"1991-12-31","1998-12-29","1999",68195,0
"Finance","M",110085,"1991-12-31","1998-12-29","1999",78173,0
"Finance","M",110085,"1991-12-31","1998-12-29","1999",70253,0
"Finance","M",110085,"1991-12-31","1998-12-29","1999",75335,0
"Finance","M",110085,"1991-12-31","1998-12-29","1999",82152,0
"Finance","M",110085,"1991-12-31","1998-12-29","2000",70253,0
"Finance","M",110085,"1991-12-31","1998-12-29","2000",72727,0
"Finance","M",110085,"1991-12-31","1998-12-29","2000",86440,0
"Finance","M",110085,"1991-12-31","1998-12-29","2000",93443,0
"Finance","M",110085,"1991-12-31","1998-12-29","2000",67827,0
"Finance","M",110085,"1991-12-31","1998-12-29","2000",93298,0
"Finance","M",110085,"1991-12-31","1998-12-29","2000",75335,0
"Finance","M",110085,"1991-12-31","1998-12-29","2000",82066,0
"Finance","M",110085,"1991-12-31","1998-12-29","2000",82152,0
"Finance","M",110085,"1991-12-31","1998-12-29","2000",86394,0
"Finance","M",110085,"1991-12-31","1998-12-29","2000",78173,0
"Finance","M",110085,"1991-12-31","1998-12-29","2000",68195,0
"Finance","F",110114,"1991-01-13","1999-01-01","1990",82594,0
"Finance","F",110114,"1991-01-13","1999-01-01","1990",83457,0
"Finance","F",110114,"1991-01-13","1999-01-01","1990",62593,0
"Finance","F",110114,"1991-01-13","1999-01-01","1990",71652,0
"Finance","F",110114,"1991-01-13","1999-01-01","1990",67761,0
"Finance","F",110114,"1991-01-13","1999-01-01","1990",68166,0
"Finance","F",110114,"1991-01-13","1999-01-01","1990",63447,0
"Finance","F",110114,"1991-01-13","1999-01-01","1990",67322,0
"Finance","F",110114,"1991-01-13","1999-01-01","1990",71375,0
"Finance","F",110114,"1991-01-13","1999-01-01","1990",79782,0
"Finance","F",110114,"1991-01-13","1999-01-01","1990",79679,0
"Finance","F",110114,"1991-01-13","1999-01-01","1990",75708,0
